customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
CUST-000000,Female,1,Yes,Yes,1,No,No phone service,DSL,Month-to-month,Yes,Digital wallet,74.00,47.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000732,Female,0,Yes,No,13,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,611.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000733,Male,0,Yes,No,20,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,1602.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000734,Female,0,No,No,27,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,585.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000735,Male,0,Yes,Yes,34,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1605.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000736,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,3280.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000737,Male,1,No,No,48,No,No phone service,No,Two year,No,Mailed check,32.25,1034.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000738,Female,0,Yes,No,55,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2590.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000739,Male,0,Yes,No,62,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4967.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000740,Female,0,No,Yes,69,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1483.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000741,Male,0,Yes,Yes,4,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,190.50,No,The service works well but the price feels high; no major issues this month
CUST-000742,Female,0,Yes,No,11,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,885.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000743,Male,0,No,No,18,Yes,No,No,Two year,No,Credit card (automatic),30.75,394.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000744,Female,1,Yes,No,25,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1175.00,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000745,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,2562.50,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000746,Female,0,No,Yes,39,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,843.50,No,The service works well but the price feels high; no major issues this month
CUST-000747,Male,0,Yes,No,46,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2169.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000748,Female,0,Yes,No,53,No,No phone service,Fiber optic,One year,Yes,Digital wallet,111.50,4240.00,No,The connection is stable and billing is clear; new payment option is convenient
CUST-000749,Male,0,No,No,60,Yes,Yes,No,Two year,No,Mailed check,39.25,1292.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000750,Female,0,Yes,Yes,67,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,3154.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000751,Male,0,Yes,Yes,2,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,167.50,No,The service works well but the price feels high; no major issues this month
CUST-000752,Female,1,No,No,9,Yes,Yes,No,Two year,Yes,Electronic check,37.00,193.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000753,Male,1,Yes,No,16,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,754.50,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000754,Female,0,Yes,No,23,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,1845.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000755,Male,0,No,Yes,30,Yes,No,No,Two year,No,Credit card (automatic),30.75,652.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000756,Female,0,Yes,Yes,37,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1739.00,No,The service works well but the price feels high; no major issues this month
CUST-000757,Male,0,Yes,No,44,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,3522.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000758,Female,0,No,No,51,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1101.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000759,Male,0,Yes,No,58,No,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),76.25,2733.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000760,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,5200.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000761,Male,1,No,Yes,72,Yes,Yes,No,Two year,No,Mailed check,39.25,1550.50,No,The service works well but the price feels high; no major issues this month
CUST-000762,Female,0,Yes,No,7,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,334.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000763,Male,0,Yes,No,14,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,1127.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000764,Female,0,No,No,21,Yes,Yes,No,Two year,Yes,Electronic check,37.00,451.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000765,Male,0,Yes,Yes,28,Yes,Yes,DSL,Month-to-month,Yes,Digital wallet,83.25,1318.50,No,Support was responsive and the package feels fair; new payment option is convenient
CUST-000766,Female,0,Yes,Yes,35,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,2805.00,No,The service works well but the price feels high; no major issues this month
CUST-000767,Male,0,No,No,42,Yes,No,No,Two year,No,Credit card (automatic),30.75,910.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000768,Female,1,Yes,No,49,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,2303.00,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000769,Male,1,Yes,No,56,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,4482.50,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000770,Female,0,No,Yes,63,No,No phone service,No,Two year,Yes,Bank transfer (automatic),30.00,1359.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000771,Male,0,Yes,Yes,70,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,3297.50,No,The service works well but the price feels high; no major issues this month
CUST-000772,Female,0,Yes,No,5,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,400.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000773,Male,0,No,No,12,Yes,Yes,No,Two year,No,Mailed check,39.25,260.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000774,Female,0,Yes,No,19,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,898.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000775,Male,0,Yes,Yes,26,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,2087.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000776,Female,1,No,Yes,33,Yes,Yes,No,Two year,Yes,Electronic check,37.00,709.50,No,The service works well but the price feels high; no major issues this month
CUST-000777,Male,1,Yes,No,40,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1882.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000778,Female,0,Yes,No,47,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,3765.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000779,Male,0,No,No,54,Yes,No,No,Two year,No,Credit card (automatic),30.75,1168.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000780,Female,0,Yes,Yes,61,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,2867.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000781,Male,0,Yes,Yes,68,No,No phone service,Fiber optic,One year,No,Mailed check,109.25,5442.50,No,The service works well but the price feels high; no major issues this month
CUST-000782,Female,0,No,No,3,Yes,No,No,Two year,Yes,Digital wallet,28.50,69.50,No,Setup was easy and the app is straightforward; new payment option is convenient
CUST-000783,Male,0,Yes,No,10,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,477.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000784,Female,1,Yes,No,17,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,1360.00,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000785,Male,1,No,Yes,24,Yes,Yes,No,Two year,No,Mailed check,39.25,518.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000786,Female,0,Yes,Yes,31,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,1462.00,No,The service works well but the price feels high; no major issues this month
CUST-000787,Male,0,Yes,No,38,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,3047.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000788,Female,0,No,No,45,Yes,Yes,No,Two year,Yes,Electronic check,37.00,967.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000789,Male,0,Yes,No,52,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,2446.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000790,Female,0,Yes,Yes,59,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,4725.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000791,Male,0,No,Yes,66,Yes,No,No,Two year,No,Credit card (automatic),30.75,1426.50,No,The service works well but the price feels high; no major issues this month
CUST-000792,Female,1,Yes,No,1,No,No phone service,DSL,Month-to-month,Yes,Electronic check,74.00,47.00,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000793,Male,1,Yes,No,8,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,642.50,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000794,Female,0,No,No,15,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,327.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000795,Male,0,Yes,Yes,22,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1041.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000796,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,2320.00,No,The service works well but the price feels high; no major issues this month
CUST-000797,Male,0,No,No,36,Yes,Yes,No,Two year,No,Mailed check,39.25,776.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000798,Female,0,Yes,No,43,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2026.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000799,Male,0,Yes,No,50,Yes,No,Fiber optic,One year,No,Digital wallet,107.75,4007.50,No,I would keep the plan if the monthly fee was lower; new payment option is convenient
CUST-000800,Female,1,No,Yes,57,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1225.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000801,Male,1,Yes,Yes,64,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,3010.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000802,Female,0,Yes,No,71,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,5685.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000803,Male,0,No,No,6,No,No phone service,No,Two year,No,Credit card (automatic),32.25,136.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000804,Female,0,Yes,No,13,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,611.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000805,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,1602.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000806,Female,0,No,Yes,27,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,585.50,No,The service works well but the price feels high; no major issues this month
CUST-000807,Male,0,Yes,No,34,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1605.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000808,Female,1,Yes,No,41,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,3280.00,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000809,Male,1,No,No,48,Yes,Yes,No,Two year,No,Mailed check,39.25,1034.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000810,Female,0,Yes,Yes,55,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2590.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000811,Male,0,Yes,Yes,62,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4967.50,No,The service works well but the price feels high; no major issues this month
CUST-000812,Female,0,No,No,69,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1483.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000813,Male,0,Yes,No,4,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,190.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000814,Female,0,Yes,No,11,No,No phone service,Fiber optic,One year,Yes,Bank transfer (automatic),111.50,885.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000815,Male,0,No,Yes,18,Yes,No,No,Two year,No,Credit card (automatic),30.75,394.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000816,Female,1,Yes,Yes,25,Yes,Yes,DSL,Month-to-month,Yes,Digital wallet,81.00,1175.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000817,Male,1,Yes,No,32,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,2562.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
